ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-1.01,-0.00,0.73,0.12,-0.18,-164.00,26.00,-27.00
0.00,-1.01,0.00,-3.66,0.06,-0.12,-167.00,25.00,-21.00
0.00,-1.01,-0.00,-1.34,0.06,-0.18,-168.00,28.00,-29.00
0.00,-1.01,-0.00,-0.61,0.12,-0.18,-166.00,27.00,-25.00
0.00,-1.01,-0.00,1.65,0.18,-0.24,-166.00,25.00,-25.00
0.00,-1.01,0.00,1.77,0.12,-0.18,-165.00,26.00,-26.00
0.00,-1.01,-0.00,2.01,0.06,-0.12,-167.00,25.00,-22.00
0.00,-1.01,-0.00,2.81,0.18,-0.18,-165.00,25.00,-27.00
0.01,-1.01,0.00,5.07,0.12,-0.18,-165.00,26.00,-25.00
0.00,-1.01,0.00,-2.38,0.00,-0.18,-166.00,25.00,-21.00
0.00,-1.01,-0.01,1.53,0.12,-0.31,-166.00,26.00,-28.00
0.00,-1.01,-0.00,0.61,0.06,-0.12,-166.00,26.00,-22.00
0.00,-1.01,0.00,-1.77,0.12,-0.18,-165.00,26.00,-25.00
0.00,-1.01,0.00,0.73,0.12,-0.18,-167.00,24.00,-24.00
0.00,-1.01,0.00,0.61,0.12,-0.18,-166.00,28.00,-25.00
0.00,-1.01,-0.00,-3.11,0.06,-0.12,-166.00,25.00,-22.00
0.00,-1.01,-0.01,3.17,0.12,-0.24,-166.00,26.00,-23.00
0.00,-1.01,-0.01,-0.92,0.06,-0.18,-165.00,27.00,-26.00
0.00,-1.01,-0.00,0.98,0.12,-0.18,-166.00,27.00,-24.00
0.00,-1.01,-0.00,2.93,0.18,-0.12,-165.00,27.00,-25.00
0.00,-1.01,-0.00,1.89,0.12,-0.12,-167.00,24.00,-24.00
0.00,-1.01,0.00,1.53,0.12,-0.18,-167.00,25.00,-23.00
0.00,-1.01,0.00,-2.93,0.00,-0.18,-168.00,25.00,-23.00
0.00,-1.01,-0.00,-3.97,0.12,-0.18,-168.00,25.00,-19.00
0.00,-1.01,-0.01,0.06,0.06,-0.18,-167.00,25.00,-26.00
0.00,-1.01,-0.00,1.04,0.06,-0.31,-165.00,26.00,-27.00
0.00,-1.01,0.00,0.98,0.12,-0.31,-168.00,24.00,-24.00
0.00,-1.01,0.00,4.03,0.12,-0.18,-167.00,25.00,-24.00
0.00,-1.01,0.00,5.00,0.06,-0.18,-166.00,25.00,-22.00
0.00,-1.01,0.01,-4.09,0.18,-0.24,-167.00,25.00,-25.00
0.00,-1.01,0.01,-3.48,0.12,-0.24,-166.00,26.00,-24.00
0.00,-1.01,0.01,-2.26,0.12,-0.18,-166.00,26.00,-27.00
0.00,-1.01,-0.00,-1.77,0.18,-0.18,-168.00,27.00,-26.00
0.00,-1.01,0.00,-4.09,0.12,-0.24,-166.00,25.00,-25.00
0.00,-1.01,0.01,1.34,0.12,-0.18,-165.00,26.00,-26.00
0.00,-1.01,0.01,-1.77,0.18,-0.24,-166.00,26.00,-26.00
0.00,-1.01,-0.00,0.37,0.12,-0.24,-164.00,27.00,-26.00
0.00,-1.01,0.00,-2.08,0.12,-0.18,-167.00,26.00,-27.00
0.00,-1.01,0.00,2.20,0.12,-0.18,-168.00,25.00,-25.00
0.00,-1.01,0.01,4.58,0.06,-0.18,-165.00,28.00,-21.00
0.00,-1.01,0.01,-6.59,0.18,-0.18,-166.00,27.00,-23.00
0.00,-1.01,0.00,2.20,0.12,-0.18,-166.00,25.00,-19.00
0.00,-1.01,0.00,-2.14,0.12,-0.24,-165.00,26.00,-23.00
0.00,-1.01,0.00,-5.43,0.00,-0.24,-167.00,25.00,-24.00
0.00,-1.01,0.00,6.77,0.12,-0.24,-165.00,27.00,-21.00
0.00,-1.01,0.00,4.88,0.12,-0.24,-166.00,25.00,-26.00
